female,moth_birthyr,fath_birthyr,married,age,employed,degree,asset_inc,labor_inc,total_wealth,total_income
0,1979.0,,0,26.0,1,0,0,33000,0,33000
0,1964.0,1958.0,0,23.0,1,0,0,24000,0,24000
1,1978.0,,0,28.0,3,1,0,23000,0,23000
0,1978.0,1972.0,0,24.0,1,0,0,78000,0,78000
1,,,1,62.0,1,0,0,70000,0,70000
0,,,1,68.0,1,0,0,120000,0,120000
1,1975.0,,0,23.0,3,0,0,5000,0,5000
1,1981.0,,0,22.0,9,0,0,20200,0,20200
1,1981.0,,0,20.0,3,0,0,14400,0,14400
0,1978.0,,0,22.0,1,0,0,18000,0,18000
0,1983.0,,0,22.0,3,0,0,7000,0,7000
1,1983.0,,0,20.0,1,0,0,16629,0,16629
0,1983.0,,0,21.0,3,0,0,2400,0,2400
0,1983.0,,0,18.0,6,0,0,2363,0,2363
1,1976.0,1974.0,0,17.0,7,0,0,6000,0,6000
0,1976.0,1970.0,0,30.0,1,0,0,14400,0,14400
0,1976.0,1970.0,0,27.0,1,0,0,14400,0,14400
0,1976.0,,0,26.0,1,2,0,14400,0,14400
0,1976.0,,0,25.0,1,0,0,14400,0,14400
0,1954.0,,0,27.0,1,0,0,14400,0,14400
1,1971.0,1972.0,0,22.0,3,0,0,12000,0,12000
0,1971.0,1947.0,0,22.0,3,0,0,18000,0,18000
1,1976.0,1973.0,0,19.0,7,0,0,3000,0,3000
0,1960.0,1957.0,0,41.0,1,2,0,14400,0,14400
1,1977.0,,0,22.0,1,0,0,25000,0,25000
1,1977.0,1980.0,0,19.0,1,0,0,8240,0,8240
1,1956.0,1955.0,0,37.0,1,0,0,12950,0,12950
0,1970.0,1969.0,0,24.0,1,0,0,66640,0,66640
0,1973.0,1971.0,0,25.0,1,0,0,14400,0,14400
0,1962.0,,0,38.0,1,0,0,14400,0,14400
1,,,0,53.0,1,0,0,2028,0,2028
0,1983.0,1979.0,0,21.0,1,0,0,10000,0,10000
1,1983.0,,0,19.0,1,0,0,6685,0,6685
0,1973.0,,0,21.0,9,0,0,18000,0,18000
1,1964.0,1962.0,0,28.0,1,3,0,14400,0,14400
0,,,1,33.0,1,0,0,14400,0,14400
1,1967.0,,0,29.0,1,0,0,14400,0,14400
0,1979.0,1978.0,0,22.0,1,1,0,8000,0,8000
0,1971.0,1968.0,0,33.0,0,0,0,14400,0,14400
0,1962.0,,0,29.0,1,2,0,25000,0,25000
0,,,0,23.0,1,0,0,33280,0,33280
0,1953.0,,0,35.0,3,0,0,884,0,884
1,1959.0,1958.0,0,33.0,1,0,0,18000,0,18000
0,1985.0,,0,24.0,3,0,0,14400,0,14400
1,1979.0,,0,20.0,3,0,0,17000,0,17000
1,1989.0,,0,18.0,1,0,0,14400,0,14400
0,1964.0,,0,20.0,1,0,0,2900,0,2900
1,1979.0,1979.0,0,19.0,7,0,0,11000,0,11000
0,1987.0,1986.0,0,18.0,7,0,0,11700,0,11700
1,,,0,21.0,1,1,0,50000,0,50000
0,,,1,50.0,9,0,0,14400,0,14400
0,1987.0,1986.0,0,17.0,1,0,0,12000,0,12000
0,,,0,39.0,1,0,0,14400,0,14400
1,,1986.0,0,19.0,3,0,0,16000,0,16000
0,1955.0,,0,44.0,6,0,0,14400,0,14400
0,1958.0,,0,37.0,1,0,0,14400,0,14400
1,,,0,26.0,7,0,0,14400,0,14400
0,1954.0,,0,36.0,3,0,0,20400,0,20400
0,1975.0,1972.0,0,19.0,7,0,0,700,0,700
0,1961.0,,0,25.0,1,0,0,14400,0,14400
0,1954.0,1952.0,0,43.0,3,0,0,6000,0,6000
1,1962.0,1961.0,0,33.0,1,0,0,4320,0,4320
0,1962.0,1961.0,0,31.0,3,0,0,14401,0,14401
0,1970.0,,0,27.0,3,0,0,20200,0,20200
0,1990.0,,0,17.0,1,0,0,14040,0,14040
1,,,0,39.0,1,0,0,18000,0,18000
1,1983.0,,0,20.0,3,0,0,20200,0,20200
0,1944.0,,1,55.0,4,0,0,10000,0,10000
0,1967.0,1968.0,1,31.0,6,2,0,36288,0,36288
1,1978.0,1977.0,0,22.0,7,0,0,20000,0,20000
1,,1927.0,0,72.0,4,0,0,525,0,525
0,1964.0,1970.0,0,28.0,1,0,0,14400,0,14400
0,1976.0,1971.0,0,20.0,1,0,0,50960,0,50960
1,1917.0,,0,72.0,4,0,0,14400,0,14400
1,1967.0,,0,33.0,1,0,0,14400,0,14400
0,1959.0,1958.0,0,28.0,1,0,0,51800,0,51800
0,1975.0,1978.0,0,22.0,1,0,0,30400,0,30400
1,1962.0,,0,35.0,7,0,0,1500,0,1500
1,1982.0,,0,17.0,7,0,0,3500,0,3500
0,1978.0,,0,23.0,1,0,0,24120,0,24120
0,1978.0,1983.0,0,19.0,3,0,0,3000,0,3000
1,1978.0,,0,19.0,7,0,0,18000,0,18000
0,1958.0,1954.0,0,36.0,1,0,0,14400,0,14400
1,,,1,48.0,9,3,0,14400,0,14400
0,1988.0,1988.0,0,18.0,1,0,0,18000,0,18000
1,1969.0,,0,21.0,1,0,1500,1500,1500,3000
1,1933.0,,0,73.0,1,0,0,14400,0,14400
1,,,0,47.0,1,0,0,74880,0,74880
1,1971.0,,0,26.0,9,0,0,14400,0,14400
0,1962.0,1951.0,0,40.0,1,0,0,55000,0,55000
1,1964.0,1962.0,0,32.0,1,0,0,14400,0,14400
1,1968.0,,0,34.0,1,0,0,14400,0,14400
0,1964.0,1959.0,0,27.0,9,0,0,14400,0,14400
1,1966.0,,0,34.0,1,2,0,14400,0,14400
1,1960.0,,0,40.0,1,0,0,14400,0,14400
0,1969.0,,0,24.0,1,0,0,14400,0,14400
1,1971.0,1973.0,0,23.0,3,0,0,12296,0,12296
1,1984.0,,0,22.0,5,0,0,10080,0,10080
0,1971.0,1973.0,0,21.0,1,0,0,14400,0,14400
0,1986.0,,0,20.0,3,0,0,18720,0,18720
0,,1976.0,0,21.0,1,0,0,18000,0,18000
0,1984.0,1981.0,0,18.0,1,0,0,7,0,7
0,1982.0,,0,16.0,7,0,0,2856,0,2856
1,1984.0,,0,21.0,1,0,0,1560,0,1560
1,1986.0,,0,18.0,7,0,0,14560,0,14560
1,,,0,44.0,3,1,0,30000,0,30000
0,1967.0,1966.0,0,33.0,1,0,0,39000,0,39000
0,1986.0,,0,18.0,6,0,0,14400,0,14400
1,,,0,25.0,1,0,0,40000,0,40000
0,,,0,29.0,1,0,0,30000,0,30000
1,1981.0,,0,22.0,1,0,0,12722,0,12722
1,1981.0,1980.0,0,16.0,7,0,0,14400,0,14400
0,1973.0,,0,27.0,1,1,0,58500,0,58500
0,1973.0,,0,24.0,3,0,0,5760,0,5760
1,1980.0,,0,19.0,1,0,0,3000,0,3000
1,1976.0,,0,24.0,1,0,0,43000,0,43000
1,1984.0,,0,18.0,1,0,0,10000,0,10000
1,1979.0,,0,17.0,3,0,0,4320,0,4320
0,1970.0,,0,21.0,7,0,0,3000,0,3000
1,1970.0,,0,21.0,7,0,0,3000,0,3000
0,,,0,21.0,1,0,0,14400,0,14400
1,1959.0,1961.0,0,37.0,3,0,0,23000,0,23000
0,1963.0,1963.0,0,27.0,1,0,0,45000,0,45000
0,1978.0,,0,19.0,3,0,0,44280,0,44280
0,1963.0,,0,33.0,2,0,0,33000,0,33000
1,1956.0,1956.0,0,42.0,1,2,0,14400,0,14400
1,1956.0,1956.0,0,38.0,1,0,0,14400,0,14400
1,1969.0,,0,19.0,7,0,0,14400,0,14400
1,1966.0,1957.0,0,22.0,3,0,0,18000,0,18000
1,,,0,65.0,1,0,0,14400,0,14400
1,,,0,81.0,4,0,0,28000,0,28000
0,1942.0,,0,59.0,1,0,0,40000,0,40000
0,1969.0,,0,30.0,1,0,0,14400,0,14400
0,1960.0,1965.0,0,22.0,1,0,0,14400,0,14400
0,1986.0,,0,18.0,3,0,0,20800,0,20800
0,1987.0,1985.0,0,22.0,1,0,0,14400,0,14400
1,1987.0,,0,20.0,1,0,0,14400,0,14400
1,1963.0,1961.0,0,25.0,1,0,0,2800,0,2800
1,1936.0,1933.0,0,66.0,1,0,0,14400,0,14400
1,1980.0,1971.0,0,23.0,1,0,0,14400,0,14400
1,1978.0,1976.0,0,23.0,1,0,0,14400,0,14400
0,1978.0,1976.0,0,20.0,1,0,0,14400,0,14400
0,,,0,59.0,1,0,0,14400,0,14400
0,1967.0,1973.0,0,31.0,1,0,0,20800,0,20800
1,1980.0,,0,16.0,1,0,0,1200,0,1200
0,1956.0,1955.0,0,38.0,1,0,0,14400,0,14400
1,1962.0,1964.0,0,32.0,1,0,0,2259,0,2259
1,1984.0,1983.0,0,17.0,1,0,0,14400,0,14400
0,,,0,28.0,1,0,0,50000,0,50000
1,1969.0,1960.0,0,25.0,1,2,0,59956,0,59956
1,1970.0,,0,32.0,3,0,0,18000,0,18000
0,,1975.0,0,22.0,1,0,0,14400,0,14400
0,1971.0,1974.0,0,25.0,1,2,0,23000,0,23000
0,1971.0,1974.0,0,20.0,7,0,0,1000,0,1000
0,,,0,48.0,1,0,0,6083,0,6083
1,1978.0,1965.0,0,25.0,1,1,0,14400,0,14400
1,1975.0,,0,22.0,1,1,0,1662,0,1662
1,1980.0,,0,18.0,1,0,0,14400,0,14400
0,1968.0,,0,32.0,3,0,0,40000,0,40000
1,1983.0,1981.0,0,22.0,1,0,0,14400,0,14400
1,1987.0,,0,20.0,1,0,0,3600,0,3600
0,1972.0,1975.0,0,20.0,1,0,0,14400,0,14400
1,,,0,59.0,0,0,0,14400,0,14400
0,1953.0,1951.0,0,42.0,1,0,0,60000,0,60000
0,1962.0,1937.0,0,36.0,1,2,0,35000,0,35000
0,1977.0,1975.0,0,21.0,7,0,0,1200,0,1200
0,1984.0,1979.0,0,17.0,3,0,0,9000,0,9000
0,1984.0,1979.0,0,17.0,1,0,0,9000,0,9000
1,1984.0,1979.0,0,17.0,7,0,0,9000,0,9000
1,,,0,58.0,1,0,0,10000,0,10000
1,1965.0,1972.0,0,19.0,1,0,0,20000,0,20000
0,1972.0,1972.0,0,24.0,3,0,0,120000,0,120000
1,1975.0,,0,22.0,1,0,0,5539,0,5539
0,1957.0,1951.0,0,35.0,1,0,0,18000,0,18000
1,,,1,37.0,9,3,0,80000,0,80000
0,1956.0,1954.0,0,35.0,1,2,0,30240,0,30240
0,1965.0,1966.0,0,31.0,1,0,0,17680,0,17680
1,1986.0,,0,18.0,1,0,0,15600,0,15600
0,1968.0,1967.0,0,27.0,1,0,35000,35000,35000,70000
1,1952.0,1949.0,0,41.0,1,0,0,14400,0,14400
0,1974.0,,0,20.0,1,0,0,14400,0,14400
0,1978.0,,0,22.0,1,0,0,14400,0,14400
1,1978.0,,0,20.0,1,4,0,14400,0,14400
1,1949.0,,0,49.0,1,0,0,14400,0,14400
1,,,1,63.0,1,0,0,35000,0,35000
0,,,1,58.0,1,0,0,50000,0,50000
0,1981.0,1977.0,0,18.0,1,0,0,2000,0,2000
0,,1985.0,0,11.0,0,0,0,40,0,40
1,,,0,72.0,4,0,0,0,750,750
0,,,0,62.0,1,0,0,40000,0,40000
0,1966.0,1965.0,0,24.0,1,0,0,1920,0,1920
1,,,1,50.0,4,0,0,14400,0,14400
1,,,0,69.0,4,0,0,30000,0,30000
1,,,0,39.0,1,1,0,20000,0,20000
0,1982.0,,0,23.0,9,0,0,32500,0,32500
0,1978.0,,0,21.0,3,0,0,15000,0,15000
0,1980.0,1979.0,0,20.0,1,0,0,23500,0,23500
0,1978.0,,0,18.0,7,0,0,3000,0,3000
1,1981.0,,0,19.0,1,0,0,14400,0,14400
0,,,1,46.0,1,1,0,60000,0,60000
0,1966.0,1966.0,0,29.0,1,0,0,14400,0,14400
0,1979.0,,0,24.0,1,0,0,14400,0,14400
0,1965.0,1966.0,0,28.0,1,1,0,18000,0,18000
1,1970.0,1973.0,0,19.0,1,0,0,18500,0,18500
0,1982.0,1978.0,0,19.0,7,0,0,16250,0,16250
0,1988.0,1985.0,0,17.0,7,0,0,21875,0,21875
1,1988.0,1985.0,0,16.0,7,0,0,10800,0,10800
0,1977.0,,0,21.0,7,0,0,9360,0,9360
0,1976.0,,0,27.0,1,0,0,18000,0,18000
1,,1979.0,0,21.0,1,0,0,14400,0,14400
1,1975.0,,0,21.0,1,0,0,12400,0,12400
0,1983.0,,0,20.0,1,0,0,1440,0,1440
0,1991.0,1990.0,0,7.0,0,0,0,1200,0,1200
0,,,0,19.0,7,0,0,17400,0,17400
0,1973.0,1969.0,0,29.0,3,0,0,20200,0,20200
0,,,0,38.0,9,0,0,14400,0,14400
1,1984.0,1983.0,0,20.0,1,0,0,21000,0,21000
1,1984.0,1983.0,0,18.0,3,0,0,4000,0,4000
1,1980.0,1979.0,0,20.0,2,0,0,8300,0,8300
1,1980.0,,0,23.0,2,0,0,18000,0,18000
0,1982.0,,0,20.0,7,1,0,7000,0,7000
0,1975.0,1970.0,0,21.0,9,0,0,14400,0,14400
0,1983.0,,0,22.0,1,0,0,26000,0,26000
1,1983.0,,0,17.0,7,0,0,2000,0,2000
0,1965.0,,0,36.0,1,0,0,14400,0,14400
1,1945.0,,0,59.0,1,0,0,14400,0,14400
0,1961.0,1960.0,0,26.0,1,0,0,30000,0,30000
1,1970.0,1973.0,0,20.0,9,0,0,14400,0,14400
0,1970.0,1973.0,0,20.0,1,0,0,18000,0,18000
0,1982.0,1977.0,0,21.0,1,0,0,26624,0,26624
0,1982.0,1977.0,0,19.0,1,0,0,500,0,500
0,1970.0,,0,29.0,1,0,0,14400,0,14400
1,1969.0,,0,24.0,7,0,0,45200,0,45200
0,1977.0,1971.0,0,19.0,1,0,0,5408,0,5408
0,1973.0,1971.0,0,28.0,1,0,0,54000,0,54000
0,1963.0,1964.0,0,35.0,1,0,0,18000,0,18000
0,,,0,26.0,1,0,0,14400,0,14400
1,,,0,35.0,1,0,0,14400,0,14400
0,,,0,34.0,1,0,0,14400,0,14400
0,1986.0,,0,22.0,1,2,0,32640,0,32640
0,1979.0,,0,24.0,1,0,0,18000,0,18000
1,1958.0,1959.0,0,28.0,1,0,0,53000,0,53000
0,1978.0,1976.0,0,25.0,2,0,0,35000,0,35000
1,,,0,49.0,1,2,0,14400,0,14400
1,1957.0,1948.0,0,30.0,1,2,0,21200,0,21200
1,1981.0,,0,19.0,1,0,0,6440,0,6440
1,1974.0,,0,30.0,1,0,0,15000,0,15000
1,1974.0,,0,26.0,1,0,0,21000,300,21300
1,1974.0,1972.0,0,23.0,1,2,0,3970,0,3970
0,1982.0,1975.0,0,20.0,7,0,0,3136,0,3136
1,1982.0,1975.0,0,18.0,7,0,0,4312,0,4312
1,1967.0,1958.0,0,22.0,3,0,0,14400,0,14400
1,1974.0,1971.0,0,21.0,7,0,0,26000,0,26000
1,,1981.0,0,19.0,1,0,0,14400,0,14400
1,1938.0,,1,64.0,1,0,0,14400,0,14400
1,1959.0,1957.0,1,33.0,1,2,0,55000,0,55000
0,,,1,66.0,4,0,0,14400,0,14400
0,1962.0,1961.0,0,24.0,1,0,0,10000,0,10000
0,1959.0,1946.0,0,33.0,1,0,0,36000,0,36000
0,1953.0,1952.0,1,47.0,6,1,0,15000,0,15000
0,1971.0,1964.0,0,30.0,1,0,0,24000,0,24000
0,1976.0,,0,24.0,1,0,0,14400,0,14400
1,1977.0,,0,26.0,1,0,0,40012,0,40012
1,1977.0,,0,23.0,2,0,0,18000,0,18000
1,1985.0,,0,22.0,2,0,0,11000,0,11000
0,1981.0,1977.0,0,21.0,1,0,0,14400,0,14400
0,1963.0,,0,31.0,6,0,0,19756,0,19756
0,1981.0,,0,24.0,1,0,0,33280,0,33280
1,1981.0,,0,24.0,1,0,0,31200,0,31200
1,1960.0,,0,24.0,1,0,0,14400,0,14400
0,1956.0,,0,45.0,1,0,0,6600,0,6600
1,1961.0,1955.0,0,27.0,1,0,0,14400,0,14400
1,1973.0,,0,18.0,7,0,0,10500,0,10500
1,,,0,58.0,1,0,0,55000,0,55000
0,1969.0,1971.0,0,21.0,7,0,0,14400,0,14400
1,,,0,30.0,3,0,0,800,0,800
1,1981.0,1981.0,0,19.0,7,0,0,14400,0,14400
1,1971.0,,0,25.0,3,0,0,2191,0,2191
0,1971.0,,0,22.0,1,0,0,420,0,420
1,1971.0,,0,19.0,3,0,0,9000,0,9000
1,1979.0,,0,20.0,1,0,0,14400,0,14400
1,1986.0,1985.0,0,19.0,7,0,0,2000,0,2000
0,1986.0,,0,17.0,1,0,0,20890,0,20890
0,1975.0,,0,24.0,6,0,0,4000,0,4000
0,1974.0,,0,25.0,1,0,0,1200,0,1200
1,1962.0,1965.0,0,26.0,3,0,0,3120,0,3120
0,1952.0,,0,41.0,3,0,0,6480,0,6480
0,1918.0,,0,71.0,1,0,0,2200,0,2200
1,1979.0,,0,24.0,1,0,0,15000,0,15000
1,1982.0,1980.0,0,16.0,7,0,0,1080,0,1080
1,1986.0,1984.0,0,17.0,7,0,0,20160,0,20160
0,,1976.0,0,19.0,3,0,0,5000,0,5000
0,1981.0,,0,22.0,1,0,0,7000,0,7000
1,1964.0,,0,28.0,1,0,0,14400,0,14400
0,1981.0,,0,17.0,6,0,0,750,0,750
1,1977.0,1960.0,0,26.0,6,0,0,14400,0,14400
1,1958.0,,1,40.0,1,0,0,18000,0,18000
0,,,0,47.0,1,2,0,18000,0,18000
0,1982.0,,0,17.0,1,0,0,10000,0,10000
0,1982.0,,0,21.0,1,0,0,32000,0,32000
1,1980.0,,0,24.0,1,0,0,18000,0,18000
1,1983.0,,0,22.0,1,0,0,14400,0,14400
1,1985.0,,0,19.0,7,0,0,14400,0,14400
1,,1978.0,0,22.0,3,0,0,37440,0,37440
1,1987.0,1985.0,0,17.0,7,0,0,6000,0,6000
0,1935.0,,0,69.0,1,0,0,14400,0,14400
1,1974.0,,0,28.0,1,0,0,33280,0,33280
0,1964.0,1961.0,0,31.0,1,0,0,58000,0,58000
1,1964.0,1961.0,0,24.0,1,2,0,37000,0,37000
0,1964.0,,0,26.0,1,0,0,12,0,12
0,1964.0,1958.0,0,20.0,1,0,0,26000,0,26000
0,1974.0,,0,30.0,1,2,0,28000,0,28000
1,1974.0,,0,27.0,3,0,0,14400,0,14400
0,1974.0,,0,22.0,3,0,0,14400,0,14400
1,1958.0,,0,30.0,1,2,0,48000,0,48000
0,1958.0,,0,34.0,1,0,0,37440,0,37440
1,1981.0,1974.0,0,23.0,1,0,0,25000,0,25000
1,1976.0,1977.0,0,19.0,7,0,0,880,0,880
1,1981.0,1974.0,0,24.0,6,0,0,9000,0,9000
1,1954.0,1950.0,0,51.0,1,0,0,14400,0,14400
1,1968.0,1966.0,0,27.0,1,0,0,25009,0,25009
0,1979.0,1978.0,0,23.0,3,0,0,18000,0,18000
0,1979.0,1978.0,0,21.0,1,0,0,14400,0,14400
1,,,0,41.0,6,0,0,28000,0,28000
1,1974.0,,0,23.0,1,0,0,4896,0,4896
1,1974.0,,0,21.0,3,0,0,35360,0,35360
1,,,0,56.0,1,0,0,75000,0,75000
0,,,0,22.0,7,0,0,1200,0,1200
1,1977.0,1977.0,0,16.0,7,0,0,750,0,750
0,1975.0,1970.0,0,21.0,1,0,0,14400,0,14400
1,,1968.0,0,26.0,1,2,0,14400,0,14400
1,1965.0,1968.0,0,24.0,1,1,0,36000,0,36000
0,1959.0,1957.0,0,39.0,1,3,0,31200,0,31200
0,1959.0,1957.0,0,34.0,3,0,0,16240,0,16240
0,1959.0,1957.0,0,33.0,1,0,0,31200,0,31200
0,1973.0,,0,20.0,1,0,0,14400,0,14400
1,1984.0,1984.0,0,19.0,7,0,0,8760,0,8760
0,1987.0,,0,15.0,0,0,0,14400,0,14400
0,,,0,33.0,9,0,0,29000,0,29000
0,1984.0,1980.0,0,18.0,1,0,0,12000,0,12000
1,1980.0,,0,19.0,1,0,0,40000,0,40000
1,,,0,36.0,6,0,0,40000,0,40000
1,1974.0,1973.0,0,21.0,1,0,0,45000,0,45000
1,1970.0,1962.0,0,19.0,9,0,0,5000,0,5000
1,1974.0,1973.0,0,27.0,1,0,0,45000,0,45000
0,1982.0,,0,20.0,1,0,0,18000,0,18000
0,1982.0,,0,20.0,1,0,0,14400,0,14400
1,1981.0,,0,21.0,1,0,0,14400,0,14400
1,,,0,28.0,7,1,0,21594,0,21594
0,1953.0,,1,44.0,1,0,0,55000,0,55000
1,,,1,34.0,9,0,0,55000,0,55000
1,1971.0,1961.0,0,31.0,1,0,0,41600,0,41600
0,,1960.0,0,31.0,1,0,0,37440,0,37440
1,,,0,20.0,1,0,0,1600,0,1600
0,1974.0,1973.0,0,26.0,3,2,0,40000,0,40000
0,1974.0,1973.0,0,20.0,7,0,0,3000,0,3000
1,1977.0,1975.0,0,22.0,9,0,0,3000,0,3000
0,1979.0,,0,19.0,1,0,0,5500,0,5500
0,1972.0,,0,25.0,3,0,0,1846,0,1846
1,1963.0,,0,29.0,1,0,0,14400,0,14400
1,,,0,65.0,1,0,0,32000,0,32000
0,1939.0,,0,66.0,1,0,0,14400,0,14400
1,1979.0,,0,20.0,3,0,0,20938,0,20938
1,1979.0,1978.0,0,18.0,6,0,0,5760,0,5760
0,1979.0,,0,22.0,1,0,0,50240,0,50240
0,1979.0,,0,24.0,3,0,0,14400,0,14400
1,,,0,18.0,1,0,0,23200,0,23200
1,1986.0,,0,17.0,7,0,0,9600,0,9600
0,1983.0,,0,20.0,1,0,0,29120,0,29120
1,1989.0,,0,16.0,7,0,0,14400,0,14400
0,1955.0,1954.0,0,42.0,1,0,0,27000,0,27000
0,1976.0,1980.0,0,21.0,1,0,0,2215,0,2215
1,1976.0,1980.0,0,18.0,1,0,0,10500,0,10500
1,1973.0,,0,21.0,3,0,0,1302,0,1302
0,1963.0,1965.0,0,35.0,3,0,0,31200,0,31200
1,1963.0,,0,21.0,1,0,0,24960,0,24960
1,1976.0,1975.0,0,29.0,1,0,0,14400,0,14400
1,1969.0,1973.0,0,25.0,1,0,0,5440,0,5440
1,,1975.0,0,23.0,9,0,0,14400,0,14400
1,1986.0,1981.0,0,14.0,0,0,0,1329,0,1329
0,1976.0,1976.0,0,21.0,3,0,0,3000,0,3000
0,1956.0,1949.0,0,41.0,1,0,0,50000,0,50000
0,1979.0,,0,20.0,3,0,0,14400,0,14400
0,,,0,26.0,1,0,0,19200,0,19200
1,1973.0,1969.0,0,25.0,1,1,0,14400,0,14400
1,1971.0,,0,23.0,1,0,0,26000,0,26000
1,1971.0,,0,18.0,1,0,0,31200,0,31200
1,,,0,29.0,1,2,0,75000,0,75000
1,1986.0,,0,18.0,7,0,0,14400,0,14400
0,1974.0,1974.0,0,22.0,6,0,0,14400,0,14400
0,1974.0,1974.0,0,22.0,3,0,0,14400,0,14400
0,1983.0,,0,16.0,7,0,0,1300,0,1300
1,1980.0,1979.0,0,20.0,9,0,0,1728,0,1728
1,1979.0,1979.0,0,20.0,7,0,0,14400,0,14400
1,1972.0,1971.0,0,26.0,3,0,0,1750,0,1750
1,1972.0,1971.0,0,25.0,1,0,0,14400,0,14400
0,1953.0,,0,48.0,5,1,0,47950,0,47950
0,1962.0,1955.0,0,30.0,3,0,0,63440,0,63440
1,1981.0,1963.0,0,17.0,7,0,0,14400,0,14400
1,1950.0,,0,47.0,1,3,0,60000,0,60000
1,1974.0,,0,28.0,3,0,0,21626,0,21626
1,1974.0,,0,24.0,1,0,0,11000,0,11000
1,1964.0,,0,23.0,1,0,0,18000,0,18000
1,1977.0,,0,20.0,1,0,0,20200,0,20200
1,1978.0,,0,25.0,1,0,0,16320,0,16320
0,,,0,55.0,1,0,0,90000,0,90000
1,,,0,25.0,7,0,0,32000,0,32000
0,1969.0,1968.0,0,31.0,3,0,0,7000,0,7000
0,1969.0,1968.0,0,35.0,1,0,0,15000,0,15000
0,,,0,56.0,4,0,0,20000,0,20000
1,1968.0,1960.0,0,25.0,1,2,0,14300,0,14300
0,1968.0,1960.0,0,23.0,1,2,0,13860,0,13860
1,,,0,30.0,1,0,0,14400,0,14400
0,1974.0,1974.0,0,20.0,1,0,0,50000,0,50000
0,,,0,19.0,1,0,0,30000,0,30000
0,1973.0,1966.0,0,26.0,1,4,0,15000,0,15000
0,1963.0,,0,24.0,1,0,0,33280,0,33280
1,1934.0,1933.0,0,53.0,1,0,0,18000,0,18000
0,1959.0,1952.0,0,32.0,1,0,0,35000,0,35000
0,1972.0,,0,31.0,3,0,0,14400,0,14400
1,1978.0,,0,25.0,1,0,0,50000,0,50000
1,1982.0,,0,18.0,7,0,0,13200,0,13200
1,1989.0,,0,17.0,3,0,0,6720,0,6720
0,,,0,24.0,3,0,0,1352,0,1352
1,1986.0,1978.0,0,16.0,7,0,0,1000,0,1000
1,1985.0,1984.0,0,21.0,1,0,0,14400,0,14400
0,,,0,24.0,3,0,0,20580,0,20580
1,1951.0,,0,37.0,9,0,0,14400,0,14400
1,1980.0,1980.0,0,22.0,1,0,0,13000,0,13000
1,1969.0,1967.0,0,29.0,2,0,0,14250,0,14250
0,1984.0,,0,18.0,7,0,0,6000,0,6000
0,1979.0,,0,22.0,3,0,0,17200,0,17200
1,1974.0,,0,28.0,1,1,0,14400,0,14400
1,1974.0,,0,28.0,1,0,0,20200,0,20200
0,1984.0,1985.0,0,19.0,7,0,0,37440,0,37440
1,1983.0,,0,22.0,3,0,0,14400,0,14400
1,1981.0,,0,22.0,7,1,0,4000,0,4000
1,1968.0,1960.0,0,30.0,7,1,0,18000,0,18000
0,1956.0,1953.0,0,34.0,3,3,0,18000,0,18000
0,1974.0,1972.0,0,23.0,1,0,0,14400,0,14400
1,1974.0,1972.0,0,20.0,1,0,0,14400,0,14400
0,1974.0,1972.0,0,18.0,1,0,0,14400,0,14400
1,1947.0,,0,49.0,1,0,0,14400,0,14400
0,1966.0,1966.0,0,38.0,7,0,0,14400,0,14400
1,1936.0,1931.0,0,64.0,1,0,0,14400,0,14400
0,1974.0,,0,30.0,1,0,0,14400,0,14400
0,1974.0,,0,23.0,1,0,0,14400,0,14400
0,1980.0,,0,20.0,1,0,0,9599,0,9599
0,1972.0,,0,19.0,3,0,0,20000,0,20000
0,1980.0,1985.0,0,16.0,1,0,0,1000,0,1000
0,,,0,40.0,3,0,0,12001,0,12001
0,1981.0,,0,21.0,1,0,0,35000,0,35000
0,1987.0,,0,16.0,1,0,0,300,0,300
0,1956.0,,0,29.0,1,0,0,14400,0,14400
0,1959.0,,0,26.0,1,0,0,24000,0,24000
0,1984.0,1979.0,0,16.0,7,0,0,2000,0,2000
0,1975.0,1971.0,0,20.0,1,0,0,2400,0,2400
1,1977.0,,0,25.0,1,0,0,38000,0,38000
0,1977.0,1977.0,0,24.0,3,0,0,40000,0,40000
0,1987.0,,0,19.0,6,0,0,27900,0,27900
0,1983.0,,0,17.0,1,0,0,720,0,720
1,1986.0,1978.0,0,21.0,1,1,0,34000,0,34000
0,1986.0,1978.0,0,18.0,7,0,0,6000,0,6000
1,1970.0,1972.0,0,31.0,1,0,0,45000,0,45000
1,1975.0,,0,16.0,1,0,0,13600,0,13600
1,,,0,67.0,4,0,0,14400,0,14400
0,,,0,19.0,1,0,0,14400,0,14400
0,1972.0,,0,20.0,1,0,0,25000,0,25000
1,1980.0,,0,21.0,3,0,0,14400,0,14400
0,1969.0,1974.0,0,15.0,0,0,0,3064,0,3064
1,1977.0,,0,26.0,7,0,0,14560,0,14560
0,1964.0,1963.0,0,34.0,1,0,0,29000,0,29000
0,,1979.0,0,19.0,1,0,0,19382,0,19382
0,1973.0,,0,24.0,1,0,0,35000,0,35000
0,1977.0,,0,28.0,1,0,0,14400,0,14400
1,1975.0,1976.0,0,22.0,9,0,0,14400,0,14400
1,1977.0,,0,23.0,1,0,0,14400,0,14400
1,1970.0,,0,19.0,1,0,0,2000,0,2000
0,1968.0,,0,27.0,1,0,0,50000,0,50000
0,,,0,16.0,7,0,0,3108,0,3108
